year,month,NAO,EA,WP,EPNP,PNA,EAWR,SCAND,TNH,POL,PT,AO,NINO34,DMI,AMO,NCP,MOI
1983,11,-1.16,0.04,-0.41,-0.5,1.75,1.72,-1.83,,0.7,,-0.6879,-1.04,-0.343,-0.166,1.6287732,-1.0129286
1983,12,0.18,-0.05,-0.8,,-0.61,-0.98,-1.87,1.24,-1.28,,0.1862,-0.77,-0.101,-0.011,0.35235584,-0.54427683
1984,1,1.42,-0.31,-1.67,-0.97,0.6,-2.06,-0.46,1.07,-0.9,,0.905,-0.79,-0.223,-0.114,-2.0290337,0.078021765
1984,2,0.37,-0.34,-0.33,-1.41,0.73,-1.78,1.31,-1.26,0.24,,-0.3027,-0.47,-0.149,-0.096,-0.30899733,-0.1833303
1984,3,-0.79,-0.9,-1.04,0.98,1.08,-2.14,1.46,,1.24,,-2.386,-0.6,-0.122,-0.133,-0.9747778,-0.613081
1984,4,-0.45,-0.4,-0.91,-1.7,1.41,0.64,1.51,,0.78,,-0.2836,-0.66,0.05,-0.165,0.5629943,-0.62834346
1984,5,0.55,-0.92,-1.73,-0.64,0.37,-1.72,0.98,,0.82,,0.4792,-0.69,-0.304,-0.174,-0.6918349,-1.335433
1984,6,-0.12,-1.29,0.8,-0.76,-0.36,-0.17,0.03,,-0.74,,0.0073,-0.82,-0.356,-0.333,-0.13983256,0.7764351
1984,7,-0.04,-0.41,0.52,-0.1,-2.61,0.32,-0.72,,-1.53,,0.0189,-0.54,-0.366,-0.274,-0.14522338,1.4653685
1984,8,1.35,-2.22,0.24,0.85,-1.14,2.08,1.24,,-0.98,-0.03,0.4657,-0.46,-0.497,-0.234,0.86600757,0.86172026
1984,9,0.31,-1.59,0.17,1.25,-0.02,-0.63,-0.38,,-0.87,-0.47,-0.4128,-0.41,-0.608,-0.217,-0.47480056,-0.05100915
1984,10,0.43,1.91,-1.51,-0.49,-0.53,-0.17,-0.3,,-1.76,,-0.2703,-0.74,-0.654,-0.352,0.35391515,0.38019353
1984,11,-0.2,0.64,0.16,-0.94,0.39,1.18,1.13,,-0.58,,-0.9659,-0.97,-0.418,-0.432,-0.11948937,-1.8263415
1984,12,-0.09,-1.18,0.6,,-1.9,0.06,2.84,1.34,0.6,,0.446,-1.21,-0.278,-0.326,0.21210241,0.22506726
1985,1,-2.38,-0.78,-0.61,1.0,1.44,-0.34,0.41,1.07,0.05,,-2.8057,-0.8,-0.467,-0.363,-0.33338857,-1.1981113
1985,2,-1.0,-0.14,-1.12,-2.41,-0.99,0.38,-0.2,0.77,-1.72,,-1.4398,-0.83,-0.627,-0.338,1.009882,-0.27499616
1985,3,-0.19,-0.56,1.81,-0.67,-1.19,0.18,1.07,,1.48,,0.5514,-0.88,-0.541,-0.365,-0.9321847,-0.56592
1985,4,0.2,0.3,-0.53,-1.64,-1.27,0.48,-0.88,,-0.38,,0.6524,-1.01,-0.2,-0.409,-0.2160654,-0.35784236
1985,5,-0.4,-0.66,0.72,-0.31,-0.82,-0.14,1.28,,0.03,,-0.4322,-0.88,-0.223,-0.346,0.035599574,-0.7019964
1985,6,-0.5,1.06,0.37,-0.75,1.28,1.06,0.11,,-1.21,,-0.3466,-0.85,-0.629,-0.136,-0.7559127,0.27579063
1985,7,1.25,-0.23,0.24,1.93,-0.19,1.71,0.15,,-1.98,,-0.3896,-0.49,-0.404,-0.161,0.29760027,0.9908774
1985,8,-0.74,0.63,0.31,1.15,-0.53,0.63,0.25,,-0.19,-0.84,-0.0014,-0.46,-0.459,-0.29,-1.1298239,1.4383346
1985,9,-0.36,-0.18,-0.4,-0.22,-0.63,0.54,-2.12,,-1.24,-2.26,0.1144,-0.47,-0.238,-0.256,0.33651507,1.1552192
1985,10,1.49,0.17,0.09,-0.75,-1.5,1.69,0.37,,0.23,,1.0351,-0.4,-0.498,-0.254,2.311172,0.30343968
1985,11,-0.84,-0.17,-0.97,1.25,-1.83,-0.88,0.06,,-0.49,,-1.2175,-0.29,0.074,-0.304,-0.772508,-1.3461772
1985,12,0.11,0.12,-0.96,,1.08,-0.05,0.06,0.79,-2.86,,-1.9476,-0.25,-0.417,-0.345,0.06274134,-0.20546651
1986,1,0.78,-0.78,-0.36,0.52,0.6,-1.11,0.16,-0.95,0.02,,-0.5676,-0.5,-0.113,-0.352,-1.0332291,-0.33373123
1986,2,-1.58,-0.59,-1.97,0.83,0.41,-0.07,0.94,-0.25,1.52,,-2.9041,-0.32,-0.135,-0.284,0.06663036,-2.3692038
1986,3,1.39,0.33,-1.16,0.07,0.51,1.35,1.15,,1.55,,1.9308,-0.3,-0.2,-0.301,-0.8495238,-0.09380013
1986,4,-0.79,0.1,0.04,-1.56,-0.15,-1.62,0.39,,0.87,,0.103,-0.29,-0.286,-0.333,-2.0233612,-0.7397813
1986,5,0.84,1.4,0.28,-1.17,-0.03,0.72,0.14,,-0.86,,0.3669,-0.22,-0.154,-0.237,-0.13878983,0.3274274
1986,6,1.54,0.86,-0.08,0.23,0.39,-0.19,1.4,,1.57,,0.5346,-0.06,-0.279,-0.27,0.5917798,0.5326183
1986,7,0.15,-0.71,-0.04,-0.35,-0.35,0.87,-1.95,,-0.31,,-0.0083,0.13,-0.546,-0.258,0.27144915,1.0476065
1986,8,-1.53,-0.33,-0.65,2.55,-1.49,0.8,0.55,,-0.66,1.61,-0.8263,0.33,-0.401,-0.281,-0.50001454,0.49996042
1986,9,-0.95,-1.34,0.69,0.87,-0.28,1.96,-2.04,,1.0,-2.42,-0.0234,0.51,-0.142,-0.229,0.813081,0.59755826
1986,10,2.2,0.91,-0.27,1.35,1.18,1.19,-1.69,,0.73,,1.4246,0.52,-0.048,-0.327,0.46925607,0.17664644
1986,11,2.27,0.72,-0.56,1.54,-0.71,-0.05,0.15,,-0.3,,0.9257,1.01,-0.243,-0.406,-0.334252,0.6519379
1986,12,0.83,1.13,-0.17,,1.06,1.42,0.49,0.08,-0.06,,0.0598,0.94,-0.274,-0.38,0.8272907,0.990414
1987,1,-1.85,0.06,1.57,-0.74,0.63,0.82,0.18,0.0,0.17,,-1.1476,0.84,-0.081,-0.287,1.5603153,-1.679782
1987,2,-1.27,0.78,0.37,-0.49,0.57,-0.03,-0.52,-0.51,0.2,,-1.4732,0.9,0.041,-0.227,0.050442636,-1.0827961
1987,3,-0.26,-1.53,0.22,0.73,0.85,0.48,1.03,,0.21,,-1.7465,0.87,-0.138,-0.042,-0.8514775,0.22495303
1987,4,2.03,0.76,0.48,-0.68,1.54,1.85,0.66,,-1.11,,0.387,0.59,-0.157,0.02,1.15819,-0.3436996
1987,5,0.96,-0.9,1.77,-0.26,-1.02,-0.18,-1.4,,-0.45,,0.3252,0.63,0.165,0.059,-0.6729659,-0.079982504
1987,6,-1.53,0.95,1.73,-1.09,0.56,-0.96,0.32,,0.89,,-0.7103,0.84,0.109,0.194,-1.7059467,0.49592078
1987,7,0.55,-2.42,0.6,0.94,-0.43,-0.71,-0.97,,0.59,,-0.4663,0.98,0.206,0.27,-0.08529127,0.7012117
1987,8,-1.19,-1.26,-0.49,0.97,0.74,-0.98,-1.65,,-0.09,-1.65,-0.8357,1.05,0.297,0.27,-0.10179055,0.4814688
1987,9,-1.04,1.53,1.44,0.49,-2.6,1.7,-1.01,,-1.26,0.6,0.2865,1.18,0.392,0.185,0.65397304,0.62926185
1987,10,0.66,1.01,0.93,1.2,0.75,-2.46,1.4,,0.78,,-0.08,1.15,0.254,0.037,-1.119993,-0.7194021
1987,11,0.06,-0.54,0.15,-0.67,1.19,0.17,0.36,,0.16,,-0.5358,1.08,-0.051,-0.079,0.7211032,-0.8461652
1987,12,0.21,0.95,1.75,,0.5,1.22,-1.38,-1.0,-1.26,,-0.5339,0.89,0.152,0.034,1.5375412,-0.3848657
1988,1,0.68,0.99,1.83,1.13,0.03,-1.09,0.72,0.78,0.66,,0.2647,0.74,0.353,-0.051,-0.8789271,-0.81597096
1988,2,0.42,-0.83,0.3,-0.13,1.37,-1.44,0.6,1.3,-1.07,,-1.0662,0.15,-0.154,-0.126,-1.4743892,0.32391995
1988,3,-0.58,0.4,0.53,0.26,0.38,-2.23,0.49,,0.89,,-0.1971,0.1,-0.313,-0.021,-1.512042,0.15733904
1988,4,-1.42,0.19,-0.2,-0.63,1.12,0.39,-0.96,,0.81,,-0.5607,-0.45,-0.128,0.04,-0.098227374,-0.64914906
1988,5,0.64,-0.01,-0.15,-1.16,0.61,-1.03,0.85,,-2.31,,-0.8461,-1.09,-0.513,0.126,-0.1406548,-0.9549039
1988,6,1.19,-1.71,-0.25,-0.93,1.31,-1.14,1.93,,-0.6,,0.0605,-1.35,-0.272,0.154,-0.1839701,-0.063126445
1988,7,-0.32,1.25,-1.47,0.1,1.6,-0.73,0.81,,-0.49,,-0.1434,-1.28,-0.15,0.098,-1.2965522,1.6197356
1988,8,-0.07,0.77,0.78,0.44,-0.62,0.54,-0.19,,-1.18,0.03,0.2546,-1.1,-0.289,-0.02,-0.68992096,0.8393567
1988,9,-0.82,0.42,-0.83,-0.19,-0.97,0.39,-1.08,,1.33,0.43,1.0393,-1.02,-0.394,-0.107,0.024338901,0.96671224
1988,10,-0.66,-0.66,-0.56,0.99,0.89,0.19,0.1,,1.84,,0.0324,-1.72,-0.525,-0.183,0.093178004,-0.3703586
1988,11,-0.49,-1.36,-0.96,-1.31,0.11,1.19,-1.75,,-0.49,,-0.0347,-1.89,-0.184,-0.16,1.5827782,-0.8506715
1988,12,0.48,-1.18,-0.67,,0.33,0.75,-1.98,0.65,0.8,,1.6788,-1.75,0.156,-0.177,1.6344298,1.3863456
1989,1,0.85,0.7,1.26,-1.81,-1.57,1.14,-0.31,0.39,0.8,,3.106,-1.81,-0.281,-0.234,2.7146683,1.5363061
1989,2,1.82,0.22,0.53,2.34,-1.71,-0.23,-1.14,1.4,1.43,,3.2793,-1.36,-0.045,-0.169,0.37839544,0.28184187
1989,3,1.54,-0.62,-1.98,0.6,-1.56,-0.28,-0.62,,0.15,,1.5303,-1.11,-0.319,-0.266,-1.1031755,0.05491361
1989,4,0.16,1.12,-0.28,1.29,-0.77,-1.11,1.96,,0.22,,-0.2502,-1.04,-0.48,-0.302,-0.7686385,-1.3102114
1989,5,1.33,-0.26,0.36,0.45,-0.04,-0.04,-1.85,,-0.19,,0.8888,-0.72,-0.594,-0.16,0.46111274,-0.28879523
1989,6,0.03,-0.87,-0.62,0.09,-0.56,-1.2,0.78,,1.32,,0.345,-0.57,-0.78,0.078,-0.94779813,0.23017576
1989,7,1.0,0.02,0.89,-1.23,-0.59,-2.04,0.2,,1.1,,0.8656,-0.52,-0.447,0.164,-0.02716875,1.2726223
1989,8,-0.11,-0.57,2.52,1.32,-0.27,0.05,0.21,,0.31,0.14,0.5509,-0.73,-0.321,0.1,0.022463739,0.52538085
1989,9,2.15,-0.57,0.44,0.66,0.41,-1.12,0.59,,0.78,-1.03,0.7031,-0.38,-0.224,-0.108,0.71378654,0.020594
1989,10,0.48,-0.35,1.5,-0.0,-1.08,0.99,-0.65,,0.78,,0.9907,-0.35,-0.412,-0.136,0.78365177,0.34143823
1989,11,0.03,-1.88,-0.47,-0.04,-0.7,0.55,0.89,,1.89,,0.0338,-0.45,-0.338,-0.163,0.29181984,-1.4129512
1989,12,-1.15,1.42,-1.98,,0.57,0.07,-1.58,0.54,-0.47,,-0.6437,0.07,-0.167,-0.166,0.82155794,-1.7437478
1990,1,0.7,0.19,1.37,-0.58,-1.09,0.18,0.16,0.81,-2.16,,1.0007,-0.01,-0.099,-0.312,0.8050725,0.5590265
1990,2,1.16,1.55,0.24,-1.86,-2.78,-0.14,-1.68,0.44,-0.67,,3.4016,0.35,-0.289,-0.175,-1.0393511,1.2335817
1990,3,1.13,1.31,-0.13,0.03,0.04,-0.03,-1.97,,0.81,,2.99,0.12,-0.143,-0.192,1.6854682,1.2635851
1990,4,2.03,-0.67,-0.84,1.72,-0.62,-1.11,-0.72,,0.98,,1.8788,0.27,-0.385,-0.131,-0.538537,-0.4477553
1990,5,-1.37,-1.27,0.17,0.21,0.27,2.25,0.74,,2.23,,0.9428,0.15,-0.349,-0.072,0.71638334,0.12959754
1990,6,0.29,0.57,0.77,0.71,-1.39,-0.54,0.03,,-1.36,,0.3043,0.02,-0.568,-0.07,-0.59426284,0.13024417
1990,7,0.56,0.02,0.42,0.88,-0.26,0.54,-0.79,,-1.39,,-0.2958,0.27,-0.246,-0.035,0.36142206,1.4951043
1990,8,1.12,-0.24,0.59,-0.39,1.76,0.45,-0.15,,-0.19,-0.13,-0.1802,0.22,-0.391,0.039,0.48925662,1.2678385
1990,9,1.18,-1.44,0.68,0.78,-0.46,0.33,-0.21,,-2.21,0.37,-0.2104,0.22,-0.183,0.133,0.25734633,0.36070377
1990,10,0.76,0.18,0.11,-0.43,-0.91,0.66,1.22,,1.47,,0.6603,0.31,-0.345,0.099,0.6708688,-1.0140188
1990,11,-0.39,-0.15,0.59,-0.76,-1.66,1.24,-0.08,,0.48,,0.5206,0.22,-0.095,-0.067,0.695752,-0.88092244
1990,12,0.11,-0.78,0.61,,-1.62,-0.63,-0.15,1.26,0.87,,1.2767,0.37,0.003,-0.05,-0.027581215,-0.5543413
1991,1,0.49,0.92,-1.3,-0.45,0.2,0.93,-0.0,1.58,-0.64,,0.7232,0.58,0.065,-0.209,1.49137,0.78247106
1991,2,0.74,0.15,-0.78,0.31,1.13,-0.67,1.72,-0.05,0.58,,-0.876,0.41,-0.097,-0.131,-0.08920342,-0.85791886
1991,3,-0.61,0.7,1.83,-0.38,-1.21,0.3,0.92,,-0.23,,-0.5268,0.24,-0.037,-0.083,0.7607242,-1.5657966
1991,4,0.17,-0.86,0.7,-0.14,0.38,-1.28,-0.86,,2.01,,0.5302,0.45,0.288,-0.147,-1.4749842,0.09771085
1991,5,0.12,-2.66,0.56,-1.13,-0.63,-0.81,-1.53,,0.23,,0.4865,0.45,0.379,-0.168,-0.09209275,-0.079687834
1991,6,-0.52,-1.45,0.63,1.02,-0.92,-1.17,-0.71,,-0.89,,-0.1154,0.59,0.263,-0.144,-1.8723013,0.80713093
1991,7,-0.46,-0.86,-1.73,-0.58,0.28,1.35,-0.51,,0.32,,-0.188,0.7,0.269,-0.122,0.49053395,0.89637077
1991,8,1.46,0.05,-1.15,-0.81,-0.28,0.43,-0.28,,0.82,0.47,0.7969,0.73,0.058,-0.123,1.040694,1.0763617
1991,9,0.61,0.48,-0.58,1.2,1.15,0.48,-1.37,,-0.28,0.37,-0.1122,0.42,0.099,-0.052,0.69502294,-0.09146114
1991,10,0.3,-1.63,-0.32,1.24,-2.35,-0.86,0.18,,0.95,,-0.2519,0.89,-0.031,-0.277,-0.56093717,-0.5410315
1991,11,0.37,0.49,-0.94,1.01,0.22,-0.69,0.02,,1.67,,0.2847,1.06,0.04,-0.276,-1.0161057,-0.29104453
1991,12,0.34,-1.3,0.29,,0.17,1.99,0.01,-0.03,1.74,,1.6132,1.27,0.084,-0.229,2.200243,1.8582032
1992,1,-0.66,-0.54,0.35,-0.17,0.99,2.49,-0.02,-0.73,1.11,,0.55,1.34,-0.321,-0.205,3.1182418,0.5122812
1992,2,0.77,-0.19,-0.81,0.7,0.09,0.92,-0.03,-0.7,0.45,,1.1217,1.32,-0.388,-0.109,1.2609447,1.2939798
1992,3,0.51,-0.08,1.12,1.28,0.46,-0.7,0.41,,0.83,,0.9842,1.19,-0.671,-0.108,-0.50886095,-0.30076945
1992,4,1.88,0.04,-0.62,1.46,-0.29,0.77,0.32,,-1.62,,-0.5205,1.17,-0.553,-0.199,-0.5609698,-0.7687505
1992,5,2.49,0.53,-0.21,1.02,1.2,1.53,-0.67,,1.81,,1.3414,0.97,-0.549,-0.237,0.57622755,0.2342889
1992,6,0.51,-0.31,-0.17,-0.14,1.36,1.55,2.34,,1.64,,-0.302,0.57,-0.861,-0.166,0.85719866,0.047021985
1992,7,0.19,-1.23,1.17,1.83,0.38,1.15,-1.03,,1.9,,0.1911,0.37,-0.479,-0.235,0.20626569,1.2124455
1992,8,0.97,1.74,1.19,0.43,-0.37,0.99,-1.24,,0.79,0.29,0.5353,0.09,-0.768,-0.396,-0.3296208,1.0729928
1992,9,-0.28,-0.22,-1.02,-0.87,-1.13,-1.4,1.59,,-1.4,-1.07,-0.6403,-0.03,-0.833,-0.385,-0.61129826,0.7855741
1992,10,-1.4,-2.36,0.81,0.59,0.4,1.53,-0.08,,1.14,,-0.3659,-0.17,-0.627,-0.316,-0.32646042,-1.7627362
1992,11,1.12,1.0,1.26,0.3,0.8,0.13,-0.73,,-0.75,,0.717,-0.06,-0.4,-0.35,-0.48164454,0.92199004
1992,12,0.35,-0.05,0.08,,-1.53,0.36,-0.18,0.35,0.96,,1.6267,-0.0,-0.316,-0.3,0.47943252,-0.81157464
1993,1,1.35,0.63,-0.22,-0.65,-1.48,0.64,-1.29,-0.59,1.12,,3.4953,0.35,-0.196,-0.256,0.9708714,1.6292903
1993,2,0.12,-1.82,0.24,2.12,0.44,1.83,0.06,-0.25,1.27,,0.1845,0.43,0.035,-0.202,2.5601463,0.42833412
1993,3,0.3,-0.03,-0.48,0.21,0.94,0.43,-0.1,,2.1,,0.7643,0.36,-0.295,-0.26,1.3127545,-0.14221436
1993,4,0.91,-1.08,-1.67,0.71,1.26,0.39,0.59,,-0.11,,-0.4354,0.63,-0.181,-0.189,-0.19031498,-0.7108696
1993,5,-0.67,-0.68,0.96,0.37,2.43,-0.87,1.49,,-0.05,,-1.6075,0.86,-0.027,-0.18,-0.05908525,-0.6121402
1993,6,-0.29,-0.44,0.04,1.59,0.66,0.87,-0.48,,-1.77,,-0.5195,0.39,-0.108,-0.197,0.33981377,0.5164236
1993,7,-3.14,-1.41,-0.31,0.73,-0.28,-0.21,-0.18,,-0.28,,-0.5107,0.2,-0.152,-0.293,-0.8254035,1.2670857
1993,8,0.03,-0.81,0.52,0.66,-0.17,-0.33,-0.63,,-2.02,-0.41,-0.393,0.26,-0.306,-0.245,-0.081787705,1.0413145
1993,9,-0.41,-0.46,-0.44,2.48,-0.97,2.23,1.18,,-0.69,-1.17,-0.3606,0.33,-0.17,-0.181,0.66012836,-0.36934543
1993,10,-0.26,-1.13,1.14,2.44,-0.17,0.99,0.76,,0.54,,-0.565,0.22,-0.156,-0.259,0.36965513,-1.0090269
1993,11,2.56,-0.77,0.83,0.31,-0.35,0.58,1.9,,0.87,,1.0018,0.29,-0.149,-0.335,0.74966943,-0.8494032
1993,12,1.36,0.43,0.89,,0.42,-0.95,-0.04,-0.16,-0.04,,-0.1041,0.34,-0.206,-0.31,-1.3396268,0.2937008
1994,1,0.7,0.0,0.47,2.38,-0.8,-1.21,-0.24,0.78,-0.55,,-0.2879,0.22,0.025,-0.313,-0.62273276,0.49096042
1994,2,0.08,0.83,-1.16,0.47,-1.27,1.14,1.25,0.53,-0.63,,-0.8615,-0.09,-0.146,-0.326,1.3185457,-1.392703
1994,3,0.92,0.7,-0.22,-1.06,0.23,-1.77,-0.72,,0.33,,1.881,0.13,0.202,-0.296,-0.31424928,0.81315225
1994,4,1.1,0.05,-0.14,0.98,-0.7,-0.82,0.4,,-0.82,,0.2247,0.21,0.351,-0.217,-1.1168861,-0.04121062
1994,5,-0.48,0.79,1.08,-0.76,0.48,0.82,0.52,,0.96,,-0.1154,0.25,0.544,-0.224,-0.33880842,-0.5006393
1994,6,1.84,0.74,0.48,-0.14,-1.36,-0.15,-1.54,,-0.64,,1.6063,0.32,0.433,-0.239,-0.0069895983,1.2640492
1994,7,1.34,0.97,1.11,0.9,-0.06,1.69,0.6,,0.41,,0.3507,0.38,0.557,-0.248,1.449316,1.041874
1994,8,0.36,0.75,2.59,0.83,-1.38,0.79,0.5,,1.15,-0.5,0.8275,0.51,0.811,-0.252,-0.036135077,0.5848569
1994,9,-1.14,-0.79,-0.93,0.24,-2.02,-0.82,-0.02,,0.09,0.38,-0.0841,0.38,0.529,-0.169,-0.692809,-0.08764088
1994,10,-0.54,-0.9,0.46,-0.4,-0.09,-0.25,-1.33,,1.01,,0.174,0.78,0.707,-0.076,-0.5999477,-0.45370504
1994,11,0.54,0.76,0.77,-2.04,-1.61,2.17,-0.53,,0.19,,1.7794,0.97,0.287,-0.037,1.6335248,0.75374013
1994,12,1.78,0.97,0.27,,0.39,1.35,1.35,-1.1,1.43,,0.8938,1.08,0.263,-0.108,0.43868202,0.24915886
1995,1,0.57,0.09,-0.18,1.03,0.2,-1.11,-0.09,-1.77,0.44,,-0.1538,0.84,0.139,-0.08,-1.1771235,0.18792081
1995,2,0.85,1.03,-2.05,0.05,0.68,-0.6,-2.08,0.83,-0.27,,1.4289,0.8,0.164,-0.057,-0.7763825,0.29348624
1995,3,0.91,-2.46,-1.04,0.61,0.03,0.56,-0.32,,-0.06,,0.3932,0.52,-0.05,-0.001,-1.4979353,-0.46690285
1995,4,-1.07,-1.71,0.72,1.13,0.04,-1.18,-0.98,,-1.54,,-0.9631,0.32,-0.221,0.058,-0.8309753,-0.13579407
1995,5,-1.33,0.06,0.91,0.72,0.09,-0.82,-0.35,,0.16,,-0.8912,0.12,-0.251,0.254,-0.8680808,-0.14248985
1995,6,0.44,-1.84,-1.32,0.02,0.9,0.15,1.69,,0.74,,-0.1118,0.02,-0.078,0.346,-0.040756226,-0.068042755
1995,7,-0.19,-0.8,0.83,1.11,-0.74,0.99,-0.36,,1.26,,-0.2171,-0.03,-0.169,0.296,0.34346175,0.9375951
1995,8,0.76,-2.09,-0.74,-0.92,-0.33,0.83,0.06,,-0.19,-1.45,0.5436,-0.49,-0.144,0.165,1.24805,0.5007978
1995,9,0.45,-0.37,0.05,1.9,1.22,-1.2,0.22,,0.21,1.2,-0.549,-0.63,-0.18,0.036,-0.61604345,-0.12506351
1995,10,0.72,0.53,-0.42,-0.32,0.11,0.54,0.69,,-0.01,,0.075,-0.75,-0.367,0.084,1.0738914,0.5901852
1995,11,-1.59,-1.35,-1.76,1.07,-0.73,0.52,-0.25,,0.72,,-0.7233,-0.88,-0.295,0.109,0.46334875,-1.0803156
1995,12,-1.64,0.57,-1.72,,0.62,0.69,-0.89,-0.63,0.95,,-2.1271,-0.77,0.09,0.024,1.2387531,-2.3504083
1996,1,-0.65,-0.53,-0.92,0.26,-0.68,-0.47,2.86,0.46,0.63,,-1.2004,-0.68,-0.021,-0.028,0.3061806,-2.467185
1996,2,-0.52,-1.12,0.07,0.27,-0.7,-1.29,-0.22,-0.15,2.06,,0.1632,-0.65,-0.033,-0.05,-0.5459409,-0.9951334
1996,3,-0.66,-0.65,-0.3,2.41,-0.75,-1.23,2.15,,1.21,,-1.4832,-0.5,-0.085,-0.075,-0.112344995,-1.0710039
1996,4,-0.33,-0.69,-2.12,0.07,0.51,0.72,1.24,,-1.53,,-1.5251,-0.31,-0.369,-0.008,0.45002872,-0.7025113
1996,5,-0.93,-0.38,-1.46,1.15,0.37,0.01,0.36,,1.31,,-0.2264,-0.25,-0.266,-0.083,-1.1674304,-0.21456662
1996,6,0.87,-0.53,-0.09,-0.96,-1.18,-0.5,-0.33,,-0.65,,0.4967,-0.26,-0.395,-0.141,-0.041573286,1.1975589
1996,7,0.7,0.39,1.66,-0.17,0.18,-0.67,-1.59,,1.22,,0.7146,-0.31,-0.644,-0.123,-0.28386593,1.3194189
1996,8,1.19,-0.08,-1.18,0.92,-0.93,0.88,2.93,,0.16,1.2,0.1247,-0.2,-0.681,-0.026,0.085279465,0.48991883
1996,9,-0.69,-0.95,-1.41,-0.02,-0.27,1.47,1.03,,-0.93,-0.04,-1.14,-0.33,-0.712,-0.02,1.0202589,-0.5148019
1996,10,0.15,0.49,-0.78,-0.54,-0.67,0.14,0.4,,-0.26,,0.1825,-0.27,-1.109,-0.163,0.24328011,-0.027226865
1996,11,-0.72,1.38,0.26,1.61,-0.44,-2.39,0.01,,0.47,,0.1364,-0.19,-0.797,-0.192,-2.0723026,-0.46517453
1996,12,-1.4,-1.52,0.6,,-1.53,-0.82,-0.19,-0.35,-0.99,,-1.7208,-0.39,-0.413,-0.173,0.4785108,-2.8337655
1997,1,-1.08,-0.13,-2.31,0.22,0.16,1.68,0.07,-0.72,2.06,,-0.4568,-0.25,-0.11,-0.109,2.895332,-1.2640519
1997,2,1.48,1.06,-0.24,-0.03,0.45,0.61,-0.87,0.49,-0.18,,1.8887,-0.08,0.079,-0.054,0.3842777,1.1376805
1997,3,1.13,0.27,-0.16,-0.06,-1.56,-0.55,-1.33,,-1.52,,1.0908,0.05,0.043,-0.013,1.4280258,1.5166364
1997,4,-1.25,-1.91,-1.04,1.7,0.29,1.52,-2.44,,0.91,,0.3236,0.44,0.054,-0.011,0.43594092,-0.41314918
1997,5,-0.21,0.61,1.21,2.43,0.77,0.73,-0.66,,-0.54,,-0.9611,0.72,0.026,0.021,-0.13507947,-0.6911059
1997,6,-1.17,-0.75,-0.67,-0.56,-0.25,1.26,1.64,,0.76,,-0.815,0.91,0.081,-0.01,-1.0717511,-0.4221462
1997,7,0.37,-0.41,0.4,-1.32,0.1,1.14,2.61,,-0.8,,-0.4306,1.21,0.447,0.042,0.32338822,0.9909476
1997,8,0.94,0.18,-0.34,-0.08,-0.55,-0.57,1.18,,0.97,-0.71,0.1206,1.4,0.633,-0.003,0.9205769,0.33241695
1997,9,0.74,-0.81,0.38,0.36,0.22,0.31,-1.42,,-0.29,1.08,0.1945,1.63,0.771,0.091,0.8528584,0.24263608
1997,10,-1.34,-1.5,-2.15,0.1,-0.12,1.3,-2.17,,0.29,,-0.6997,1.69,0.874,0.132,0.19151986,-0.62699807
1997,11,-1.08,0.92,1.84,0.65,0.86,1.52,1.42,,1.18,,-0.6611,1.85,1.279,0.033,-0.476901,-1.8304641
1997,12,-0.98,1.74,0.91,,0.85,0.26,0.61,-0.6,1.62,,-0.0711,1.78,0.863,0.113,0.6072858,-1.4113139
1998,1,-0.05,0.14,0.06,0.62,0.3,0.55,0.59,-1.55,-1.75,,-2.0806,1.81,0.525,0.112,0.11584556,-0.379883
1998,2,-0.57,1.33,0.67,-0.33,0.89,2.72,-0.56,-2.74,0.62,,-0.1832,1.53,0.422,0.273,2.663575,1.0115288
1998,3,0.51,0.49,1.04,1.31,0.69,-1.11,-0.05,,0.05,,-0.2544,1.06,-0.055,0.303,0.18682165,1.0310256
1998,4,-0.88,2.39,2.32,-0.49,0.85,0.55,0.54,,-0.07,,-0.0379,0.55,0.047,0.273,-0.76347256,-1.2522813
1998,5,-1.17,-1.25,1.88,-1.36,-1.87,-0.6,0.25,,1.49,,0.4286,0.59,0.14,0.365,0.23170227,-0.6375983
1998,6,-2.44,-0.03,-0.34,0.23,0.09,-1.56,-1.02,,-0.24,,-0.7107,-0.44,0.147,0.471,-1.251704,0.4354151
1998,7,-0.45,1.04,-0.4,0.12,1.67,-1.25,-1.63,,-1.15,,-0.2117,-0.53,-0.385,0.469,-1.1051238,1.0616646
1998,8,-0.15,1.31,-0.02,-1.67,-0.6,0.12,-2.19,,-2.0,1.07,0.6503,-0.74,-0.58,0.494,0.06613541,1.2453077
1998,9,-1.8,0.17,1.81,-0.52,0.42,0.54,1.41,,-0.14,0.42,-1.0499,-0.97,-0.496,0.394,0.0878275,-0.40200537
1998,10,0.2,0.71,1.32,-1.27,0.77,-0.53,-0.49,,-1.18,,0.2943,-1.16,-0.743,0.363,-0.66247576,0.38527924
1998,11,-0.43,0.11,0.34,-0.52,0.7,-0.22,-0.37,,-3.44,,-1.4494,-1.08,-0.653,0.298,0.4598065,-0.15653163
1998,12,0.72,0.67,0.6,,-0.39,-0.67,-0.95,1.05,-0.49,,1.3534,-1.45,-0.336,0.261,0.40232575,0.11027789
1999,1,0.39,-0.27,0.08,-0.89,-0.44,-0.89,-0.01,0.47,-0.47,,0.1103,-1.68,-0.13,0.032,-0.36488903,-0.25893152
